date,username,to,replies,retweets,text,mentions,hashtags,permalink
10-02-2020 6.42,Nc1908Neil,EcoSenseNow,0,0, Further truth about how the #GlobalWarming mafia play dirty: @RBoydBarrett @RichardbrutonTD @1Hildegarde @wallacemick @paulmurphy_TD @MaryLouMcDonald @PearseDoherty @ClareDalyMEP @SocDems @greenparty_ie @CathMurphyTD @davidcullinane @MichaelHealyRae @timmydooley , @RBoydBarrett  @RichardbrutonTD  @1Hildegarde  @wallacemick  @paulmurphy_TD  @MaryLouMcDonald  @PearseDoherty  @ClareDalyMEP  @SocDems  @greenparty_ie  @CathMurphyTD  @davidcullinane  @MichaelHealyRae  @timmydooley,#GlobalWarming,https://twitter.com/Nc1908Neil/status/1226758361959583745
10-02-2020 6.04,PJMcNamara6,LeoVaradkar,0,0, The two of you got your answer today at the count yesterday . Rich boys club broken F/G ready for a join up with Sinn Fein. Monopoly is broken must be embarrassing the breaker of Ireland struggling to get ,,,https://twitter.com/PJMcNamara6/status/1226748815723683840
10-02-2020 1.38,heresJONNY18,LeoVaradkar,0,0, So unprofessional of Gerry this vitriolic hate will not form a government ,,,https://twitter.com/heresJONNY18/status/1226681822546972672
10-02-2020 1.26,SperrinTony,LeoVaradkar,0,0," Remember when you said, no blank cheques to keep the elderly warm and why were people concerned about paying €3 A week for water, take all charges and work out the percentage it is of a statutory pension, THATS why, Varwankar, you haven't a clue! ",,,https://twitter.com/SperrinTony/status/1226678790442668033
10-02-2020 1.24,Alie77054964,LeoVaradkar,0,2, Well leo putting ur face on every poster throughout the country really backfired? And how much has it cost us taxpayers? Its a awful shame u did not lesson to the Irish people and what they wanted? U will always be known as the one who ran Ireland into the ground! ,,,https://twitter.com/Alie77054964/status/1226678318671507457
10-02-2020 0.16,DesinDublin,DesinDublin,0,0, Ooops ... I dropped my crystal ball. I would note in 2011 Labour won 37 seats & lost almost all in 2016. SF may not be so certain these seats are ‘safe’. Leo has made a mistake in excluding SF. Perhaps a DUP position (with the Greens) “we’re against them but government is needed” ,,,https://twitter.com/DesinDublin/status/1226661229265113088
10-02-2020 0.03,SperrinTony,LeoVaradkar,0,0," Just an inert mannequin in a suit, nothing more, nothing less, that's our Shriman Varwankar. ",,,https://twitter.com/SperrinTony/status/1226657870420291585
09-02-2020 23.34,olwendixon,davegibney,0,0, And that is why they have polled so badly. Sheer arrogance! @FineGael @RichardbrutonTD  , @FineGael  @RichardbrutonTD,,https://twitter.com/olwendixon/status/1226650614458912771
09-02-2020 23.22,citizenpips,LeoVaradkar,0,0," looks like they made it ,,,,, ",,,https://twitter.com/citizenpips/status/1226647630761070593
09-02-2020 23.13,FayeHayden18,LeoVaradkar,0,0," 5 counts, now you know how it feels to desperately wait to see if you'll be picked. If you'll be the lucky one to get support. ",,,https://twitter.com/FayeHayden18/status/1226645258932572161
09-02-2020 23.11,FayeHayden18,LeoVaradkar,0,0," More than usual did, how did that work out for you? ",,,https://twitter.com/FayeHayden18/status/1226644734795558913
09-02-2020 23.08,TrevorS49431394,LeoVaradkar,0,0," In on the 5th count! Well done Leo, you're obviously as popular in your own constituency as your party is in the rest of the country! Time for change ",,,https://twitter.com/TrevorS49431394/status/1226643955644796928
09-02-2020 22.46,Mark12060673,LeoVaradkar,0,0, Resign as leader!!! Pathetic performance in debates and in your mismanagement of the media. Worst FG performance in a long time. ,,,https://twitter.com/Mark12060673/status/1226638593164218369
09-02-2020 22.04,aston_vicky,MelchSusanna,0,0, Well said ,,,https://twitter.com/aston_vicky/status/1226628027100037122
09-02-2020 21.56,Tyronefield2,LeoVaradkar,0,0, Leo the EU poodle doing as he's told come boy .... ,,,https://twitter.com/Tyronefield2/status/1226625921999831040
09-02-2020 21.50,MEneaney,davegibney,0,0," The arrogance of the know-it-all @RichardbrutonTD is disappointing. If there is no sign of humility today, it doesn’t exist. To insult the electorate is a poor approach to take. ", @RichardbrutonTD,,https://twitter.com/MEneaney/status/1226624448947740672
09-02-2020 21.33,CEAK,LeoVaradkar,0,0, There :-) 😀 so happy! https://www.rte.ie/news/election-2020/results/#/national/dublin-west ,,,https://twitter.com/CEAK/status/1226620203057975297
09-02-2020 21.23,GilDamo81,LeoVaradkar,0,0, 5th count? Aaaaaaaaaahahahahahahahaha. Pity you got in at all you leech ,,,https://twitter.com/GilDamo81/status/1226617540513759235
09-02-2020 21.13,LibertyPeacock1,LeoVaradkar,0,0, Fine Gael voters are voting to largely keep SF out. FG need to cut a deal with FF. Put country before party and work with FF ,,,https://twitter.com/LibertyPeacock1/status/1226615004717338624
09-02-2020 21.10,Keegan1Andrew,am_flynn,0,0," 2011 no homeless children per say. 6000 homeless children, in 2020, we've looked enough at FG policy to understand. #breakthecycle ",,#breakthecycle,https://twitter.com/Keegan1Andrew/status/1226614471864573952
09-02-2020 21.10,HousemaidFear,coldstreamguard,0,0, *you're ,,,https://twitter.com/HousemaidFear/status/1226614270001106953
09-02-2020 21.07,coldstreamguard,LeoVaradkar,1,0, And your OUT! 😂😂😂😂😂😂 ,,,https://twitter.com/coldstreamguard/status/1226613705183391744
09-02-2020 20.48,RobCussen2,GracianJeronimo,0,0, We have 4.5 unemployment rate how could we fill those jobs ,,,https://twitter.com/RobCussen2/status/1226608818303459328
09-02-2020 20.44,FintanRyan11,LeoVaradkar,0,0," Your not wanted! Your names not down, so your not getting in, can you please leave. @LeoVaradkar Unelected Unwanted Unneeded! ", @LeoVaradkar,,https://twitter.com/FintanRyan11/status/1226607802023653377
09-02-2020 20.13,JeffreyPeel,MattDidius77,0,0, So true. ,,,https://twitter.com/JeffreyPeel/status/1226599948042543104
09-02-2020 20.10,AlanWaldron12,LeoVaradkar,0,0, Ye have handed the country to sinn fein ,,,https://twitter.com/AlanWaldron12/status/1226599335456133122
09-02-2020 20.06,niallsmith91,,0,0," @RichardbrutonTD with 11,156 votes? FFS. Can't even blame Culchies for that number. That's dubs did that! ", @RichardbrutonTD,,https://twitter.com/niallsmith91/status/1226598322040864776
09-02-2020 19.56,Welsh_Scarlet,LeoVaradkar,0,0, ...thinking of you Leo 😂🇬🇧 ,,,https://twitter.com/Welsh_Scarlet/status/1226595780317851655
09-02-2020 19.50,MattDidius77,JuanckersGhost,1,0, i'd like to care about 22% of the Irish voting for terrorist loving loons but 30% of brits did too ,,,https://twitter.com/MattDidius77/status/1226594347547754498
09-02-2020 19.21,RickyRosethe3rd,LeoVaradkar,0,0, Bet you wish you'd been a bit nicer to us now eh? Good luck Eire with your next appointed EU puppet 😎 ,,,https://twitter.com/RickyRosethe3rd/status/1226586938632744960
09-02-2020 19.17,Mikey959,Dubfireman,0,0, Was thinking the same although Leo pressed the self distrust button with that RIC nonsense. Read the situation so badly and annoyed everybody. Turmoil ahead guaranteed 🤦‍♂️ ,,,https://twitter.com/Mikey959/status/1226585973619855360
09-02-2020 19.08,nickdolan111,LeoVaradkar,0,0," Can't wait to see the back of you. Crook you done nothing for the economy, it was coming back globally. The fact that your party didn't have the common sense to revise the childr ns hospital plans says it all. #idiots that shouldn't be running a pub never mind a country. ",,#idiots,https://twitter.com/nickdolan111/status/1226583622758649856
09-02-2020 18.48,donsfan1234,LeoVaradkar,0,0, What are you going to do in your next job Leo? Sure it will be brown nosing the unelected and elite in the EU. ,,,https://twitter.com/donsfan1234/status/1226578609302798337
09-02-2020 18.40,zixzy,LeoVaradkar,0,0, If you'd spent less time telling the UK how to run its affairs and more time worrying about Ireland you might have polled higher. #gobshite ,,#gobshite,https://twitter.com/zixzy/status/1226576514218676230
09-02-2020 18.34,RTE_PrimeTime,,0,3, Fine Gael's Richard Bruton speaks to @DownesR... 'a huge swing away from Fine Gael and Fianna Fáil'. @RichardBrutonTD | @FineGael | @RTEDublinBayNth | #GE2020 , @downesr  @RichardbrutonTD  @FineGael  @RTEDublinBayNth,#GE2020,https://twitter.com/RTE_PrimeTime/status/1226575191939207170
09-02-2020 18.31,Bombsie21,davegibney,0,0, @RichardbrutonTD explaining that the general public were too stupid to understand policies and blames this on their poor polling 🤡🤡🤡  , @RichardbrutonTD,,https://twitter.com/Bombsie21/status/1226574462126043140
09-02-2020 18.30,RobertWrigley4,LeoVaradkar,0,0, So you lost .good don’t come crying to the UK ,,,https://twitter.com/RobertWrigley4/status/1226574131493208064
09-02-2020 18.30,evelynharte,davegibney,0,0," Yes @RichardbrutonTD we're all too thick to understand complex policies but we do understand one thing; a party full of well off toffs and privileged plonkers will not give us what we need, social/affordable housing, free/good quality healthcare for all, investment in education.. ", @RichardbrutonTD,,https://twitter.com/evelynharte/status/1226574041068318720
09-02-2020 18.22,1Flyingmag,LeoVaradkar,0,0," You're anti Britain, pro EU stance has just bit you in the arse. ",,,https://twitter.com/1Flyingmag/status/1226572204273524736
09-02-2020 18.21,colonelwest,,0,0," @RichardbrutonTD: Am I out of touch? No, it's the electorate that are wrong... #GE2020 #GeneralElection2020 https://twitter.com/oconnellhugh/status/1226486579197337600 ", @RichardbrutonTD,#GE2020 #GeneralElection2020,https://twitter.com/colonelwest/status/1226571771924619265
09-02-2020 18.20,Andy_smith909,meghannnG,1,0, he was also voted in ,,,https://twitter.com/Andy_smith909/status/1226571525073121281
09-02-2020 18.17,ppryan1,LeoVaradkar,0,0, It was the @wolfetones wot won it.. , @wolfetones,,https://twitter.com/ppryan1/status/1226570800397979648
09-02-2020 17.47,KezaShea,davegibney,0,0," As for @RichardbrutonTD comments maybe ask nurses teachers farmers etc about how ""your complicated policies"" have aided them in recent years! Just as ya think Varadkar Harris Murphy etc bring arrogance to new levels Bruton decides to blow them all out the water #election #GE2020 ", @RichardbrutonTD,#election #GE2020,https://twitter.com/KezaShea/status/1226563203074793476
09-02-2020 17.46,jcb411abuser,RobCussen2,0,0, Because it puts more strain on the system. If a business is creating tons of profit it should naturally pay loads of tax. But that tax on the value accumulated by those companies doesn't go into the system so the labour units end up having to bear the extra burden ,,,https://twitter.com/jcb411abuser/status/1226562931036491776
09-02-2020 17.30,DJBrabrook,LeoVaradkar,1,0, Well that went well..... 🤣 ,,,https://twitter.com/DJBrabrook/status/1226559038940426251
09-02-2020 17.20,andreakirwan,olivercallan,0,0, Did you not hear @RichardbrutonTD It’s all because we as voters are too stupid and didn’t understand their greatness 🥴 #GE2020 , @RichardbrutonTD,#GE2020,https://twitter.com/andreakirwan/status/1226556559993581571
09-02-2020 17.06,BigFatFenian,oconnellhugh,0,0," @RichardbrutonTD the arrogance here is astounding. I hope the results today gave you a needed reality check, Richard!  ", @RichardbrutonTD,,https://twitter.com/BigFatFenian/status/1226552873992978433
09-02-2020 17.04,andreakirwan,ShaneBeattyNews,0,0, Oh is he going to tell us again how we were too stupid and ignorant to understand the @FineGael policies ?? That’s exactly the right attitude to take @RichardbrutonTD 🥴 #GE2020 Jeez , @FineGael  @RichardbrutonTD,#GE2020,https://twitter.com/andreakirwan/status/1226552552424136705
09-02-2020 16.58,JonnyAl57843980,LeoVaradkar,0,0, Looks like Leo will have to get used to being a small voice now 😂😂😂😂😂 ,,,https://twitter.com/JonnyAl57843980/status/1226550867530256385
09-02-2020 16.44,irishwolfman,,0,0, @RichardbrutonTD no good sir FG will have to change , @RichardbrutonTD,,https://twitter.com/irishwolfman/status/1226547381338083328
09-02-2020 16.35,jcb411abuser,RobCussen2,1,0, A rough time in the short term. Has to be done sometime though. We can't have so much of our economy not contributing through taxes. ,,,https://twitter.com/jcb411abuser/status/1226545261939478533
09-02-2020 16.29,RobCussen2,jcb411abuser,1,0, What’s the solution buddy to what I just said ,,,https://twitter.com/RobCussen2/status/1226543715180781569
09-02-2020 16.25,Nc1908Neil,,0,0, How they control the #GlobalWarming scare: @pb4p @bridsmithTD @RBoydBarrett @RichardbrutonTD @1Hildegarde @wallacemick @paulmurphy_TD @MaryLouMcDonald @PearseDoherty @ClareDalyMEP @SocDems @greenparty_ie @CathMurphyTD @davidcullinane @MichaelHealyRae @timmydooley , @pb4p  @bridsmithTD  @RBoydBarrett  @RichardbrutonTD  @1Hildegarde  @wallacemick  @paulmurphy_TD  @MaryLouMcDonald  @PearseDoherty  @ClareDalyMEP  @SocDems  @greenparty_ie  @CathMurphyTD  @davidcullinane  @MichaelHealyRae  @timmydooley,#GlobalWarming,https://twitter.com/Nc1908Neil/status/1226542622807859212
09-02-2020 16.19,FullCircleIRL,NbfastH,0,0, The guy with the socks ,,,https://twitter.com/FullCircleIRL/status/1226541030088085504
09-02-2020 16.14,jcb411abuser,RobCussen2,1,0, Gotta start though. We do far too much business in this country without receiving the equivalent tax from it. No excuses. ,,,https://twitter.com/jcb411abuser/status/1226539996724760578
09-02-2020 16.11,mike95344043,LeoVaradkar,0,0, Good bye Leo 😂 ,,,https://twitter.com/mike95344043/status/1226539096962748419
09-02-2020 16.09,RobCussen2,jcb411abuser,1,0," How are we supposed to build houses if people have no jobs causing there to be more people looking for social housing , jobseekers benefit , 250k jobs is a huge amount no way will the Irish industry will be able to supply them ",,,https://twitter.com/RobCussen2/status/1226538572196519936
09-02-2020 15.59,vjarchbold,am_flynn,0,0, Come on he is a Bruton they don't listen to anything other than the sound oftheir own voice. ,,,https://twitter.com/vjarchbold/status/1226536071506415616
09-02-2020 15.22,goodmeister,LeoVaradkar,0,0, People have...and then voted you out... ,,,https://twitter.com/goodmeister/status/1226526689204854785
09-02-2020 15.04,djkchaney,Dubfireman,0,0, Sure all @rte is short of doing when interviewing successful @sinnfeinireland candidates is asking them to wear a balaclava #GE2020 #StormMaryLou , @rte  @sinnfeinireland,#GE2020 #StormMaryLou,https://twitter.com/djkchaney/status/1226522306966695936
09-02-2020 14.51,damstanley,DawnHFoster,0,0," We all saw ye @RichardbrutonTD, it's national television  ", @RichardbrutonTD,,https://twitter.com/damstanley/status/1226519076354363396
09-02-2020 14.27,to_persia,LeoVaradkar,0,0," From the UK, bye bye you little EU poodle. ",,,https://twitter.com/to_persia/status/1226512972475981827
09-02-2020 14.22,saoirse96425482,LeoVaradkar,0,0, @LeoVaradkar First time voting yesterday. Number one vote gone to Sinn Féin ☘️🇮🇪 , @LeoVaradkar,,https://twitter.com/saoirse96425482/status/1226511734225195015
09-02-2020 14.19,brenos100,oconnellhugh,0,0, Might need to look in the mirror @RichardbrutonTD . The people decide whether we like the result or not! , @RichardbrutonTD,,https://twitter.com/brenos100/status/1226510874510331906
09-02-2020 14.12,Bertfar,davegibney,0,0, Yeah. Pretty patronising from @RichardbrutonTD , @RichardbrutonTD,,https://twitter.com/Bertfar/status/1226509254787465224
09-02-2020 14.11,bluredfrank,andreakirwan,0,0, We have proved that today in some parts. ,,,https://twitter.com/bluredfrank/status/1226508861630078976
09-02-2020 14.06,andreakirwan,,1,0, Hmm if there’s another election just replay @RichardbrutonTD telling the voters that we are too stupid and ignorant. Thanks @FineGael #GE2020 , @RichardbrutonTD  @FineGael,#GE2020,https://twitter.com/andreakirwan/status/1226507694342844417
09-02-2020 14.05,jcb411abuser,jcb411abuser,0,0, Or housing. Instead we are using our labour resources to keep those companies going and not developing our own industry instead we are crippling certain industries. ,,,https://twitter.com/jcb411abuser/status/1226507498510802944
